Province,Year,Week,StartDate,EndDate,Districts,Dengue,Dysentery,Encephalitis,Enteric Fever,Food Poisioning,Leptospirosis,Typhus Fever,Viral Hepatistis,Human Rabies,Chickenpox,Meningitis,Leishmaniasis
Eastern,2015,52,2015-12-19,2015-12-25,Kalmune,11,0,0,0,0,0,0,0,0,0,0,0
Western,2016,1,2015-12-26,2016-01-01,Colombo,301,4,0,2,0,1,0,0,0,7,0,0
Western,2016,1,2015-12-26,2016-01-01,Gampaha,31,1,0,0,0,2,0,1,0,8,0,0
Western,2016,1,2015-12-26,2016-01-01,Kalutara,37,2,0,1,0,11,2,0,0,3,0,0
Central,2016,1,2015-12-26,2016-01-01,Kandy,71,2,2,0,1,11,2,3,0,0,1,0
Central,2016,1,2015-12-26,2016-01-01,Matale,2,0,0,0,0,1,1,0,0,1,2,0
Central,2016,1,2015-12-26,2016-01-01,NuwaraEliya,4,0,0,0,0,6,1,0,0,2,1,0
Southern,2016,1,2015-12-26,2016-01-01,Galle,27,2,1,0,1,11,1,0,0,6,7,0
Southern,2016,1,2015-12-26,2016-01-01,Hambanthota,10,3,0,0,0,6,1,1,0,10,0,4
Southern,2016,1,2015-12-26,2016-01-01,Matara,24,2,0,0,0,5,3,1,0,4,0,6
Nothern,2016,1,2015-12-26,2016-01-01,Jaffna,84,10,0,3,0,1,48,0,0,1,1,0
Nothern,2016,1,2015-12-26,2016-01-01,Kilinochchi,3,1,0,0,0,0,0,0,0,0,0,0
Nothern,2016,1,2015-12-26,2016-01-01,Mannar,3,0,1,0,0,1,5,0,0,0,0,0
Nothern,2016,1,2015-12-26,2016-01-01,Vavuniya,18,1,0,0,1,1,0,0,0,0,0,1
Nothern,2016,1,2015-12-26,2016-01-01,Mullaitivu,6,0,0,0,0,1,0,0,0,0,0,0
Eastern,2016,1,2015-12-26,2016-01-01,Batticaloa,18,10,0,1,0,1,0,0,0,1,1,0
Eastern,2016,1,2015-12-26,2016-01-01,Ampara,3,1,0,0,0,3,0,0,0,0,0,0
Eastern,2016,1,2015-12-26,2016-01-01,Trincomalee,9,3,0,0,0,0,0,1,0,3,0,0
NorthWestern,2016,1,2015-12-26,2016-01-01,Kurunagala,27,7,1,0,5,4,0,0,0,2,0,1
NorthWestern,2016,1,2015-12-26,2016-01-01,Puttalam,13,2,0,0,0,4,4,0,0,1,1,0
NorthCentral,2016,1,2015-12-26,2016-01-01,Anuradhapura,16,2,0,0,1,25,3,0,0,1,0,5
NorthCentral,2016,1,2015-12-26,2016-01-01,Polonnaruwa,11,2,0,0,0,11,0,0,0,2,0,1
Uva,2016,1,2015-12-26,2016-01-01,Badulla,12,1,0,0,0,2,1,0,0,0,2,0
Uva,2016,1,2015-12-26,2016-01-01,Monaragala,14,1,0,0,0,18,2,4,0,2,1,1
Sabaragamuwa,2016,1,2015-12-26,2016-01-01,Ratnapura,27,1,1,1,0,11,0,6,0,1,1,0
Sabaragamuwa,2016,1,2015-12-26,2016-01-01,Kegalle,47,1,1,6,0,14,1,0,0,7,0,0
Eastern,2016,1,2015-12-26,2016-01-01,Kalmune,19,1,0,2,0,0,0,0,0,0,1,0
Western,2016,2,2016-01-02,2016-01-08,Colombo,279,2,0,2,0,2,0,0,0,4,0,0
Western,2016,2,2016-01-02,2016-01-08,Gampaha,40,0,0,1,0,0,0,1,0,1,1,0
Western,2016,2,2016-01-02,2016-01-08,Kalutara,26,1,0,0,0,3,0,0,0,2,0,0
Central,2016,2,2016-01-02,2016-01-08,Kandy,35,2,0,0,2,4,2,1,0,4,0,2
Central,2016,2,2016-01-02,2016-01-08,Matale,7,1,0,0,0,9,1,0,0,1,3,1
Central,2016,2,2016-01-02,2016-01-08,NuwaraEliya,5,0,0,1,0,0,1,0,0,0,0,0
Southern,2016,2,2016-01-02,2016-01-08,Galle,29,2,0,0,1,5,6,0,0,2,3,0
Southern,2016,2,2016-01-02,2016-01-08,Hambanthota,16,3,0,0,0,7,5,1,0,2,0,3
Southern,2016,2,2016-01-02,2016-01-08,Matara,30,2,0,0,26,5,3,0,0,6,0,10
Nothern,2016,2,2016-01-02,2016-01-08,Jaffna,129,7,0,2,3,0,60,0,0,4,1,0
Nothern,2016,2,2016-01-02,2016-01-08,Kilinochchi,2,0,0,0,0,0,4,0,0,0,0,0
Nothern,2016,2,2016-01-02,2016-01-08,Mannar,0,0,2,1,0,0,1,0,0,0,0,0
Nothern,2016,2,2016-01-02,2016-01-08,Vavuniya,15,0,0,0,0,1,1,0,0,0,0,0
Nothern,2016,2,2016-01-02,2016-01-08,Mullaitivu,2,0,0,0,0,0,0,0,0,0,0,0
Eastern,2016,2,2016-01-02,2016-01-08,Batticaloa,14,3,0,0,0,1,0,1,0,0,0,0
Eastern,2016,2,2016-01-02,2016-01-08,Ampara,0,0,0,0,0,0,0,0,0,0,0,0
Eastern,2016,2,2016-01-02,2016-01-08,Trincomalee,23,0,0,0,0,0,1,4,0,1,0,0
NorthWestern,2016,2,2016-01-02,2016-01-08,Kurunagala,32,1,0,0,0,7,0,0,0,8,2,1
NorthWestern,2016,2,2016-01-02,2016-01-08,Puttalam,19,0,0,0,0,3,0,0,0,3,1,0
NorthCentral,2016,2,2016-01-02,2016-01-08,Anuradhapura,11,1,0,0,0,10,0,0,0,1,1,1
NorthCentral,2016,2,2016-01-02,2016-01-08,Polonnaruwa,2,0,0,0,0,3,0,0,0,1,0,1
Uva,2016,2,2016-01-02,2016-01-08,Badulla,17,3,0,1,0,1,3,0,0,2,4,0
Uva,2016,2,2016-01-02,2016-01-08,Monaragala,14,2,1,1,0,12,2,2,0,3,2,1
Sabaragamuwa,2016,2,2016-01-02,2016-01-08,Ratnapura,23,3,0,1,0,2,0,2,0,3,2,0
Sabaragamuwa,2016,2,2016-01-02,2016-01-08,Kegalle,28,1,1,4,2,9,1,0,0,10,1,0
Eastern,2016,2,2016-01-02,2016-01-08,Kalmune,19,0,0,0,0,1,0,0,0,1,0,0
Western,2016,3,2016-01-09,2016-01-15,Colombo,328,5,0,1,0,1,0,1,0,5,0,0
Western,2016,3,2016-01-09,2016-01-15,Gampaha,61,0,0,0,0,0,0,1,0,4,0,0
Western,2016,3,2016-01-09,2016-01-15,Kalutara,55,2,0,0,0,7,0,0,0,4,2,0
Central,2016,3,2016-01-09,2016-01-15,Kandy,50,5,0,3,0,10,2,1,0,2,1,0
Central,2016,3,2016-01-09,2016-01-15,Matale,8,1,0,0,0,4,0,0,0,0,2,2
Central,2016,3,2016-01-09,2016-01-15,NuwaraEliya,18,2,0,3,0,1,0,0,0,1,0,0
Southern,2016,3,2016-01-09,2016-01-15,Galle,17,1,0,0,0,10,3,0,0,2,0,0
Southern,2016,3,2016-01-09,2016-01-15,Hambanthota,15,1,0,0,0,2,5,1,0,4,1,9
Southern,2016,3,2016-01-09,2016-01-15,Matara,22,0,1,0,0,3,2,0,0,6,0,4
Nothern,2016,3,2016-01-09,2016-01-15,Jaffna,135,7,1,1,1,1,45,0,0,1,0,0
Nothern,2016,3,2016-01-09,2016-01-15,Kilinochchi,0,0,0,1,0,0,1,0,0,0,0,0
Nothern,2016,3,2016-01-09,2016-01-15,Mannar,6,1,0,0,0,2,1,0,0,0,0,0
Nothern,2016,3,2016-01-09,2016-01-15,Vavuniya,2,0,0,0,0,0,0,0,0,2,0,0
Nothern,2016,3,2016-01-09,2016-01-15,Mullaitivu,2,0,0,0,0,0,0,0,0,0,0,0
Eastern,2016,3,2016-01-09,2016-01-15,Batticaloa,20,9,0,1,0,0,0,0,0,1,0,0
Eastern,2016,3,2016-01-09,2016-01-15,Ampara,2,0,0,0,0,0,0,1,0,1,0,0
Eastern,2016,3,2016-01-09,2016-01-15,Trincomalee,19,3,0,1,0,0,0,1,0,4,1,0
NorthWestern,2016,3,2016-01-09,2016-01-15,Kurunagala,36,4,0,0,0,1,2,1,0,4,1,5
NorthWestern,2016,3,2016-01-09,2016-01-15,Puttalam,21,0,0,0,0,0,2,0,0,3,1,0
NorthCentral,2016,3,2016-01-09,2016-01-15,Anuradhapura,8,4,0,0,1,12,0,0,0,4,0,2
NorthCentral,2016,3,2016-01-09,2016-01-15,Polonnaruwa,13,3,0,0,0,11,0,0,0,2,0,5
Uva,2016,3,2016-01-09,2016-01-15,Badulla,18,2,0,0,0,3,3,3,0,5,4,0
Uva,2016,3,2016-01-09,2016-01-15,Monaragala,11,0,0,0,0,12,2,1,0,0,2,0
Sabaragamuwa,2016,3,2016-01-09,2016-01-15,Ratnapura,26,4,2,0,0,3,0,3,0,1,3,0
Sabaragamuwa,2016,3,2016-01-09,2016-01-15,Kegalle,27,0,1,0,0,4,0,1,0,4,0,0
Eastern,2016,3,2016-01-09,2016-01-15,Kalmune,12,0,0,0,0,0,0,0,0,0,0,0
Western,2016,4,2016-01-16,2016-01-22,Colombo,472,3,0,0,0,1,1,0,0,8,2,0
Western,2016,4,2016-01-16,2016-01-22,Gampaha,106,0,0,0,0,1,0,1,0,12,0,0
Western,2016,4,2016-01-16,2016-01-22,Kalutara,59,2,0,0,0,3,0,2,0,4,4,0
Central,2016,4,2016-01-16,2016-01-22,Kandy,64,1,0,1,1,4,3,1,0,4,0,0
Central,2016,4,2016-01-16,2016-01-22,Matale,13,1,1,1,0,3,1,0,0,1,2,2
Central,2016,4,2016-01-16,2016-01-22,NuwaraEliya,8,0,0,1,0,2,0,1,0,2,0,0
Southern,2016,4,2016-01-16,2016-01-22,Galle,43,0,0,1,0,2,2,1,0,3,2,0
Southern,2016,4,2016-01-16,2016-01-22,Hambanthota,25,1,0,0,0,3,3,1,0,2,0,14
Southern,2016,4,2016-01-16,2016-01-22,Matara,33,2,0,1,0,5,0,1,0,2,0,12
Nothern,2016,4,2016-01-16,2016-01-22,Jaffna,137,8,0,5,1,3,73,0,0,6,1,0
Nothern,2016,4,2016-01-16,2016-01-22,Kilinochchi,3,0,0,1,0,0,0,0,0,0,0,0
Nothern,2016,4,2016-01-16,2016-01-22,Mannar,8,1,0,2,0,0,1,0,0,1,0,0
Nothern,2016,4,2016-01-16,2016-01-22,Vavuniya,15,0,0,1,2,0,1,0,0,0,0,0
Nothern,2016,4,2016-01-16,2016-01-22,Mullaitivu,12,0,0,0,0,3,0,0,0,0,0,0
Eastern,2016,4,2016-01-16,2016-01-22,Batticaloa,32,7,0,0,1,0,0,0,0,1,0,0
Eastern,2016,4,2016-01-16,2016-01-22,Ampara,0,0,0,0,0,0,0,1,0,0,0,0
Eastern,2016,4,2016-01-16,2016-01-22,Trincomalee,20,1,0,0,0,1,1,6,0,4,0,0
NorthWestern,2016,4,2016-01-16,2016-01-22,Kurunagala,60,5,0,0,0,4,0,0,0,5,0,0
NorthWestern,2016,4,2016-01-16,2016-01-22,Puttalam,16,0,0,0,0,1,0,0,0,0,1,0
NorthCentral,2016,4,2016-01-16,2016-01-22,Anuradhapura,21,0,0,0,0,5,0,0,0,2,2,2
NorthCentral,2016,4,2016-01-16,2016-01-22,Polonnaruwa,4,0,0,3,0,6,0,0,0,0,1,3
Uva,2016,4,2016-01-16,2016-01-22,Badulla,14,2,0,0,0,3,0,2,0,1,3,0
Uva,2016,4,2016-01-16,2016-01-22,Monaragala,5,1,0,0,0,10,2,5,0,2,0,1
Sabaragamuwa,2016,4,2016-01-16,2016-01-22,Ratnapura,13,4,0,0,0,6,0,1,0,3,1,0
Sabaragamuwa,2016,4,2016-01-16,2016-01-22,Kegalle,33,0,0,0,0,9,1,3,0,5,1,0
Eastern,2016,4,2016-01-16,2016-01-22,Kalmune,5,2,0,0,1,0,0,0,0,0,0,0
Western,2016,5,2016-01-23,2016-01-29,Colombo,466,1,0,2,0,1,0,3,0,9,1,0
Western,2016,5,2016-01-23,2016-01-29,Gampaha,51,0,0,2,0,1,0,1,0,1,0,1
Western,2016,5,2016-01-23,2016-01-29,Kalutara,48,2,0,3,0,7,0,0,0,8,0,0
Central,2016,5,2016-01-23,2016-01-29,Kandy,62,3,1,1,1,3,1,2,0,4,1,2
Central,2016,5,2016-01-23,2016-01-29,Matale,9,0,0,1,0,1,2,1,0,0,0,1
Central,2016,5,2016-01-23,2016-01-29,NuwaraEliya,7,1,1,2,0,0,3,0,0,7,0,0
Southern,2016,5,2016-01-23,2016-01-29,Galle,42,1,0,0,0,6,2,0,0,2,0,0
Southern,2016,5,2016-01-23,2016-01-29,Hambanthota,13,0,0,0,0,3,1,0,0,1,0,18
Southern,2016,5,2016-01-23,2016-01-29,Matara,30,3,0,0,0,2,1,2,0,7,0,5
Nothern,2016,5,2016-01-23,2016-01-29,Jaffna,102,6,0,3,1,1,47,1,0,7,1,0
Nothern,2016,5,2016-01-23,2016-01-29,Kilinochchi,2,1,0,1,0,0,0,0,0,0,0,0
Nothern,2016,5,2016-01-23,2016-01-29,Mannar,11,0,0,2,0,1,6,0,0,0,0,0
Nothern,2016,5,2016-01-23,2016-01-29,Vavuniya,8,0,0,1,0,0,0,0,0,0,0,1
Nothern,2016,5,2016-01-23,2016-01-29,Mullaitivu,2,0,0,1,0,2,0,0,0,0,1,0
Eastern,2016,5,2016-01-23,2016-01-29,Batticaloa,10,14,0,0,0,4,0,0,0,0,0,0
Eastern,2016,5,2016-01-23,2016-01-29,Ampara,0,0,0,0,0,0,0,0,0,0,0,0
Eastern,2016,5,2016-01-23,2016-01-29,Trincomalee,23,2,0,0,0,0,1,4,0,2,0,0
NorthWestern,2016,5,2016-01-23,2016-01-29,Kurunagala,40,3,0,0,0,4,0,0,0,6,0,1
NorthWestern,2016,5,2016-01-23,2016-01-29,Puttalam,15,0,0,0,0,3,5,0,0,1,1,0
NorthCentral,2016,5,2016-01-23,2016-01-29,Anuradhapura,6,1,0,0,0,5,0,2,0,5,0,6
NorthCentral,2016,5,2016-01-23,2016-01-29,Polonnaruwa,11,1,0,1,0,1,0,0,0,0,0,1
Uva,2016,5,2016-01-23,2016-01-29,Badulla,6,3,2,0,0,4,0,6,0,4,4,0
Uva,2016,5,2016-01-23,2016-01-29,Monaragala,6,1,0,0,0,9,4,6,0,3,2,0
Sabaragamuwa,2016,5,2016-01-23,2016-01-29,Ratnapura,28,1,1,1,5,5,0,1,0,3,1,0
Sabaragamuwa,2016,5,2016-01-23,2016-01-29,Kegalle,25,2,0,0,1,4,0,0,0,5,2,0
Eastern,2016,5,2016-01-23,2016-01-29,Kalmune,14,1,0,0,0,0,0,0,1,2,0,0
Western,2016,6,2016-01-30,2016-02-05,Colombo,354,1,0,0,0,1,0,0,0,10,0,0
Western,2016,6,2016-01-30,2016-02-05,Gampaha,92,0,0,0,0,5,0,0,0,8,0,0
Western,2016,6,2016-01-30,2016-02-05,Kalutara,60,0,0,0,1,11,0,0,0,4,1,0
Central,2016,6,2016-01-30,2016-02-05,Kandy,51,4,0,0,1,6,0,1,0,3,0,0
Central,2016,6,2016-01-30,2016-02-05,Matale,11,0,0,0,0,3,3,1,0,2,1,1
Central,2016,6,2016-01-30,2016-02-05,NuwaraEliya,3,0,0,0,0,1,0,0,0,0,1,0
Southern,2016,6,2016-01-30,2016-02-05,Galle,27,2,0,0,0,2,3,0,0,7,2,1
Southern,2016,6,2016-01-30,2016-02-05,Hambanthota,18,2,0,0,0,2,5,1,0,7,0,8
Southern,2016,6,2016-01-30,2016-02-05,Matara,18,1,0,0,0,3,2,1,0,5,0,2
Nothern,2016,6,2016-01-30,2016-02-05,Jaffna,64,4,0,4,5,0,30,0,0,2,1,0
Nothern,2016,6,2016-01-30,2016-02-05,Kilinochchi,0,0,0,0,0,0,1,0,0,0,0,0
Nothern,2016,6,2016-01-30,2016-02-05,Mannar,7,0,0,1,0,1,4,0,0,0,0,0
Nothern,2016,6,2016-01-30,2016-02-05,Vavuniya,4,0,0,1,0,0,0,0,0,0,0,0
Nothern,2016,6,2016-01-30,2016-02-05,Mullaitivu,9,1,0,0,0,0,2,0,0,0,0,0
Eastern,2016,6,2016-01-30,2016-02-05,Batticaloa,18,7,0,1,0,1,0,2,0,4,0,0
Eastern,2016,6,2016-01-30,2016-02-05,Ampara,2,0,0,0,0,0,0,0,0,0,0,0
Eastern,2016,6,2016-01-30,2016-02-05,Trincomalee,12,0,0,0,0,0,0,0,0,2,0,0
NorthWestern,2016,6,2016-01-30,2016-02-05,Kurunagala,27,3,1,0,0,1,1,0,0,5,2,0
NorthWestern,2016,6,2016-01-30,2016-02-05,Puttalam,17,0,0,1,0,0,0,0,0,0,0,0
NorthCentral,2016,6,2016-01-30,2016-02-05,Anuradhapura,9,1,0,0,0,4,1,0,0,6,2,6
NorthCentral,2016,6,2016-01-30,2016-02-05,Polonnaruwa,10,0,0,0,0,1,0,0,0,0,0,1
Uva,2016,6,2016-01-30,2016-02-05,Badulla,4,1,0,0,0,5,0,1,0,2,3,0
Uva,2016,6,2016-01-30,2016-02-05,Monaragala,7,0,0,0,0,2,0,3,0,2,0,0
Sabaragamuwa,2016,6,2016-01-30,2016-02-05,Ratnapura,11,1,0,0,0,4,1,3,0,5,3,0
Sabaragamuwa,2016,6,2016-01-30,2016-02-05,Kegalle,36,0,0,1,0,0,0,0,0,2,0,0
Eastern,2016,6,2016-01-30,2016-02-05,Kalmune,25,0,0,0,0,0,0,0,1,1,0,0
Western,2016,7,2016-02-06,2016-02-12,Colombo,351,1,0,1,0,8,0,1,0,5,0,0
Western,2016,7,2016-02-06,2016-02-12,Gampaha,46,2,0,1,0,1,0,0,0,1,1,1
Western,2016,7,2016-02-06,2016-02-12,Kalutara,75,4,0,1,4,6,0,0,0,6,3,0
Central,2016,7,2016-02-06,2016-02-12,Kandy,50,1,1,2,2,7,1,1,0,3,2,0
Central,2016,7,2016-02-06,2016-02-12,Matale,8,0,0,1,0,0,0,2,0,1,0,0
Central,2016,7,2016-02-06,2016-02-12,NuwaraEliya,9,3,0,1,0,0,2,1,0,8,1,0
Southern,2016,7,2016-02-06,2016-02-12,Galle,46,4,1,0,0,12,0,0,0,5,1,0
Southern,2016,7,2016-02-06,2016-02-12,Hambanthota,25,0,0,0,0,5,2,1,0,7,0,11
Southern,2016,7,2016-02-06,2016-02-12,Matara,30,0,0,0,0,1,1,1,0,7,0,2
Nothern,2016,7,2016-02-06,2016-02-12,Jaffna,74,3,0,2,1,0,36,0,0,6,0,0
Nothern,2016,7,2016-02-06,2016-02-12,Kilinochchi,1,1,0,0,0,0,0,0,0,0,0,0
Nothern,2016,7,2016-02-06,2016-02-12,Mannar,3,0,0,0,0,0,1,0,0,0,0,0
Nothern,2016,7,2016-02-06,2016-02-12,Vavuniya,5,0,0,0,0,2,0,0,0,0,0,0
Nothern,2016,7,2016-02-06,2016-02-12,Mullaitivu,2,1,0,0,0,0,0,0,0,1,0,2
Eastern,2016,7,2016-02-06,2016-02-12,Batticaloa,12,5,0,1,0,0,1,0,0,1,2,1
Eastern,2016,7,2016-02-06,2016-02-12,Ampara,4,1,0,0,0,2,0,0,1,0,0,1
Eastern,2016,7,2016-02-06,2016-02-12,Trincomalee,14,4,0,2,0,0,0,0,1,6,1,0
NorthWestern,2016,7,2016-02-06,2016-02-12,Kurunagala,47,4,0,0,0,1,0,1,0,5,1,3
NorthWestern,2016,7,2016-02-06,2016-02-12,Puttalam,49,2,0,0,0,0,2,0,0,2,1,0
NorthCentral,2016,7,2016-02-06,2016-02-12,Anuradhapura,11,2,0,0,0,4,1,1,0,8,1,2
NorthCentral,2016,7,2016-02-06,2016-02-12,Polonnaruwa,16,1,0,0,0,1,0,1,0,4,0,3
Uva,2016,7,2016-02-06,2016-02-12,Badulla,6,3,1,0,0,5,2,7,0,4,1,0
Uva,2016,7,2016-02-06,2016-02-12,Monaragala,9,1,0,0,0,5,3,3,0,3,2,0
Sabaragamuwa,2016,7,2016-02-06,2016-02-12,Ratnapura,34,6,1,0,0,3,1,1,0,1,1,0
Sabaragamuwa,2016,7,2016-02-06,2016-02-12,Kegalle,19,0,0,0,0,1,0,0,0,6,0,0
Eastern,2016,7,2016-02-06,2016-02-12,Kalmune,20,3,0,1,1,1,0,0,0,1,2,0
Western,2016,8,2016-02-13,2016-02-19,Colombo,254,1,0,0,0,2,0,1,0,6,0,0
Western,2016,8,2016-02-13,2016-02-19,Gampaha,65,0,0,1,0,3,0,0,0,7,3,0
Western,2016,8,2016-02-13,2016-02-19,Kalutara,58,0,1,0,0,10,0,0,0,6,2,0
Central,2016,8,2016-02-13,2016-02-19,Kandy,23,3,0,0,1,1,2,1,0,2,1,0
Central,2016,8,2016-02-13,2016-02-19,Matale,5,0,0,0,0,2,0,0,0,0,2,0
Central,2016,8,2016-02-13,2016-02-19,NuwaraEliya,3,2,0,1,0,0,1,0,0,7,2,0
Southern,2016,8,2016-02-13,2016-02-19,Galle,28,0,0,0,0,7,0,0,0,6,0,0
Southern,2016,8,2016-02-13,2016-02-19,Hambanthota,13,0,0,0,0,1,3,0,0,9,0,8
Southern,2016,8,2016-02-13,2016-02-19,Matara,31,2,0,0,0,0,1,2,0,3,0,12
Nothern,2016,8,2016-02-13,2016-02-19,Jaffna,65,4,0,2,0,0,29,0,0,15,0,0
Nothern,2016,8,2016-02-13,2016-02-19,Kilinochchi,4,0,0,0,0,1,1,0,0,0,0,0
Nothern,2016,8,2016-02-13,2016-02-19,Mannar,6,0,0,0,0,0,2,0,0,0,0,0
Nothern,2016,8,2016-02-13,2016-02-19,Vavuniya,8,0,0,0,2,0,1,2,0,0,0,0
Nothern,2016,8,2016-02-13,2016-02-19,Mullaitivu,1,0,0,1,0,0,1,0,0,0,0,0
Eastern,2016,8,2016-02-13,2016-02-19,Batticaloa,17,5,0,0,0,1,0,1,0,2,0,0
Eastern,2016,8,2016-02-13,2016-02-19,Ampara,1,1,0,0,0,0,0,0,0,2,0,0
Eastern,2016,8,2016-02-13,2016-02-19,Trincomalee,14,0,0,2,0,0,0,0,0,10,0,1
NorthWestern,2016,8,2016-02-13,2016-02-19,Kurunagala,35,4,1,0,0,3,0,2,0,8,1,3
NorthWestern,2016,8,2016-02-13,2016-02-19,Puttalam,17,2,0,0,0,5,0,0,0,0,2,0
NorthCentral,2016,8,2016-02-13,2016-02-19,Anuradhapura,3,2,0,0,0,1,1,0,0,1,0,3
NorthCentral,2016,8,2016-02-13,2016-02-19,Polonnaruwa,1,0,1,0,2,1,0,0,0,0,1,0
Uva,2016,8,2016-02-13,2016-02-19,Badulla,12,2,1,0,1,3,4,1,0,2,2,0
Uva,2016,8,2016-02-13,2016-02-19,Monaragala,3,0,0,0,0,0,1,2,1,0,1,0
Sabaragamuwa,2016,8,2016-02-13,2016-02-19,Ratnapura,25,3,0,2,3,3,0,1,0,3,2,0
Sabaragamuwa,2016,8,2016-02-13,2016-02-19,Kegalle,34,1,2,0,0,2,0,1,0,13,0,0
Eastern,2016,8,2016-02-13,2016-02-19,Kalmune,14,1,0,0,1,0,0,0,0,0,1,0
Western,2016,9,2016-02-20,2016-02-26,Colombo,287,2,0,0,0,4,0,1,0,15,2,0
Western,2016,9,2016-02-20,2016-02-26,Gampaha,45,2,0,0,0,6,1,0,0,18,2,0
Western,2016,9,2016-02-20,2016-02-26,Kalutara,45,0,0,2,0,6,1,2,0,8,2,0
Central,2016,9,2016-02-20,2016-02-26,Kandy,38,0,0,0,0,1,1,2,0,2,1,0
Central,2016,9,2016-02-20,2016-02-26,Matale,12,1,0,0,1,2,0,1,0,1,1,1
Central,2016,9,2016-02-20,2016-02-26,NuwaraEliya,6,1,0,2,8,1,0,0,0,6,1,0
Southern,2016,9,2016-02-20,2016-02-26,Galle,29,2,0,0,0,6,1,0,0,9,0,0
Southern,2016,9,2016-02-20,2016-02-26,Hambanthota,15,0,0,0,34,2,0,1,0,5,1,11
Southern,2016,9,2016-02-20,2016-02-26,Matara,13,3,0,0,0,5,3,1,0,11,1,9
Nothern,2016,9,2016-02-20,2016-02-26,Jaffna,33,3,0,2,0,0,19,2,0,11,1,0
Nothern,2016,9,2016-02-20,2016-02-26,Kilinochchi,1,1,0,0,0,0,0,0,0,0,0,0
Nothern,2016,9,2016-02-20,2016-02-26,Mannar,1,0,0,0,0,0,1,0,0,0,0,0
Nothern,2016,9,2016-02-20,2016-02-26,Vavuniya,2,0,0,0,0,0,0,0,0,1,0,0
Nothern,2016,9,2016-02-20,2016-02-26,Mullaitivu,4,1,0,2,4,0,0,0,0,0,0,1
Eastern,2016,9,2016-02-20,2016-02-26,Batticaloa,9,6,0,1,45,2,1,0,0,2,0,0
Eastern,2016,9,2016-02-20,2016-02-26,Ampara,0,0,0,0,0,0,0,0,0,0,0,0
Eastern,2016,9,2016-02-20,2016-02-26,Trincomalee,10,1,0,0,0,0,0,0,0,3,0,0
NorthWestern,2016,9,2016-02-20,2016-02-26,Kurunagala,31,4,0,0,0,1,2,2,0,9,0,1
NorthWestern,2016,9,2016-02-20,2016-02-26,Puttalam,25,2,0,0,0,3,1,0,0,4,0,0
NorthCentral,2016,9,2016-02-20,2016-02-26,Anuradhapura,18,1,0,0,0,3,1,0,0,3,3,3
NorthCentral,2016,9,2016-02-20,2016-02-26,Polonnaruwa,6,0,0,0,0,1,0,0,0,2,0,2
Uva,2016,9,2016-02-20,2016-02-26,Badulla,6,1,0,0,0,1,1,1,0,5,7,0
Uva,2016,9,2016-02-20,2016-02-26,Monaragala,5,1,0,0,0,6,4,1,0,1,0,1
Sabaragamuwa,2016,9,2016-02-20,2016-02-26,Ratnapura,18,2,1,1,4,3,0,4,0,2,1,0
Sabaragamuwa,2016,9,2016-02-20,2016-02-26,Kegalle,20,1,1,0,0,1,0,0,0,3,1,0
Eastern,2016,9,2016-02-20,2016-02-26,Kalmune,23,0,1,0,0,1,0,0,0,2,0,0
Western,2016,10,2016-02-27,2016-03-04,Colombo,201,3,0,1,1,10,0,0,0,7,0,0
Western,2016,10,2016-02-27,2016-03-04,Gampaha,75,1,0,0,0,9,0,0,0,8,1,0
Western,2016,10,2016-02-27,2016-03-04,Kalutara,50,1,0,1,2,15,0,2,0,7,0,0
Central,2016,10,2016-02-27,2016-03-04,Kandy,38,2,0,0,2,0,3,2,0,5,2,0
Central,2016,10,2016-02-27,2016-03-04,Matale,7,0,0,0,0,3,0,0,0,1,0,0
Central,2016,10,2016-02-27,2016-03-04,NuwaraEliya,8,1,0,4,0,0,2,1,0,1,0,0
Southern,2016,10,2016-02-27,2016-03-04,Galle,30,0,0,0,0,2,1,0,0,10,1,0
Southern,2016,10,2016-02-27,2016-03-04,Hambanthota,9,0,0,0,0,4,0,0,0,7,1,8
Southern,2016,10,2016-02-27,2016-03-04,Matara,14,1,0,2,0,5,1,0,0,7,1,4
Nothern,2016,10,2016-02-27,2016-03-04,Jaffna,43,3,0,2,1,0,22,1,0,13,1,0
Nothern,2016,10,2016-02-27,2016-03-04,Kilinochchi,1,0,0,0,0,0,0,0,0,0,0,0
Nothern,2016,10,2016-02-27,2016-03-04,Mannar,3,0,1,1,0,0,1,0,0,0,1,0
Nothern,2016,10,2016-02-27,2016-03-04,Vavuniya,1,0,0,0,1,1,1,0,0,0,0,0
Nothern,2016,10,2016-02-27,2016-03-04,Mullaitivu,12,0,0,4,0,0,0,0,0,0,1,0
Eastern,2016,10,2016-02-27,2016-03-04,Batticaloa,4,1,0,1,0,0,0,0,0,0,0,0
Eastern,2016,10,2016-02-27,2016-03-04,Ampara,0,0,0,0,0,0,0,0,0,0,0,0
Eastern,2016,10,2016-02-27,2016-03-04,Trincomalee,12,1,0,0,1,0,0,1,0,8,1,0
NorthWestern,2016,10,2016-02-27,2016-03-04,Kurunagala,23,4,0,1,0,5,0,1,0,2,0,3
NorthWestern,2016,10,2016-02-27,2016-03-04,Puttalam,8,0,0,0,0,2,0,0,0,2,1,0
NorthCentral,2016,10,2016-02-27,2016-03-04,Anuradhapura,7,1,0,0,2,7,0,1,0,5,0,6
